inlier,x,y,X,Y,Z,conf
1.0,450.0,110.0,53.252968416549265,9.985699653625488,3.1231489181518555,0.17289723455905914
1.0,454.0,110.0,53.09614497423172,4.627639055252075,3.1215991973876953,0.31059858202934265
1.0,458.0,110.0,53.09237344563007,-0.17720341682434082,2.8400559425354004,0.48612281680107117
1.0,462.0,110.0,52.75954741239548,-4.098899841308594,2.239372730255127,0.523284912109375
1.0,466.0,110.0,52.613932490348816,-7.881142616271973,1.5810909271240234,0.4477655589580536
1.0,470.0,110.0,52.25038182735443,-11.383790016174316,1.1221723556518555,0.26943495869636536
1.0,474.0,110.0,51.882832288742065,-13.61997127532959,1.9310650825500488,0.1025400161743164
1.0,494.0,110.0,57.903275549411774,-37.34215372800827,10.64241087436676,0.17307643592357635
1.0,498.0,110.0,60.94315052032471,-47.94439697265625,20.292367935180664,0.18936777114868164
1.0,498.0,110.0,59.11554628610611,-41.19270658493042,13.990988373756409,0.22597771883010864
1.0,502.0,110.0,61.59562015533447,-51.45648002624512,21.465835571289062,0.25143343210220337
1.0,506.0,110.0,60.762393951416016,-53.062228202819824,19.98269748687744,0.22125229239463806
1.0,510.0,110.0,60.41683864593506,-57.02387619018555,19.923394203186035,0.2855834662914276
1.0,514.0,110.0,60.35488414764404,-60.89017200469971,20.767736434936523,0.2516310513019562
1.0,518.0,110.0,60.557740211486816,-63.35786962509155,21.23846673965454,0.22831188142299652
1.0,522.0,110.0,61.23138999938965,-65.75183475017548,22.524345874786377,0.2262967824935913
1.0,526.0,110.0,62.948265075683594,-71.95003747940063,23.63460636138916,0.1041530892252922
1.0,526.0,110.0,61.73231029510498,-69.47091341018677,25.15006732940674,0.18927833437919617
1.0,530.0,110.0,65.67934656143188,-76.69122922420502,26.338716506958008,0.220925971865654
1.0,530.0,110.0,63.08499050140381,-75.25831890106201,30.313623547554016,0.1435009241104126
1.0,534.0,110.0,67.47594928741455,-81.89551830291748,29.814499855041504,0.4073750078678131
1.0,538.0,110.0,67.77822542190552,-85.93560981750488,31.041351318359375,0.4891590476036072
1.0,542.0,110.0,68.3974039554596,-90.52552795410156,30.815471649169922,0.4298607110977173
1.0,546.0,110.0,68.8662166595459,-93.94700813293457,29.941017150878906,0.2280934602022171
1.0,546.0,110.0,68.76147031784058,-94.59020042419434,29.252074241638184,0.26492583751678467
1.0,550.0,110.0,69.40817928314209,-97.05730438232422,28.423492431640625,0.3966582715511322
1.0,554.0,110.0,69.35599708557129,-100.07297706604004,26.150174617767334,0.5106167197227478
1.0,558.0,110.0,69.17853736877441,-103.41277313232422,23.50264263153076,0.5681367516517639
1.0,562.0,110.0,69.45384311676025,-109.20646476745605,21.850101470947266,0.3085816204547882
1.0,562.0,110.0,68.17706871032715,-109.0543327331543,13.641695976257324,0.37164193391799927
1.0,566.0,110.0,68.2753095626831,-109.96322059631348,8.741015434265137,0.5939481854438782
1.0,570.0,110.0,67.94660520553589,-112.60456705093384,-0.5908434391021729,0.4449509382247925
1.0,574.0,110.0,67.71532344818115,-114.57110953330994,-8.381653785705566,0.10310189425945282
0.0,354.0,114.0,34.40874123573303,116.81250190734863,18.467408180236816,0.05638542398810387
1.0,354.0,114.0,43.448591232299805,115.81268405914307,21.161896750330925,0.0755329579114914
1.0,358.0,114.0,35.4102303981781,114.62692546844482,20.76923418045044,0.18555046617984772
1.0,358.0,114.0,41.69939136505127,112.71558606624603,23.076924324035645,0.15349334478378296
1.0,362.0,114.0,37.69886350631714,111.77562952041626,21.635725498199463,0.2641868591308594
1.0,362.0,114.0,42.40879535675049,105.74238061904907,25.494007110595703,0.22141993045806885
1.0,366.0,114.0,42.46261978149414,102.72352313995361,25.594766348600388,0.48075753450393677
1.0,370.0,114.0,44.51248025894165,97.45172119140625,26.34891414642334,0.5250353813171387
1.0,370.0,114.0,45.86753463745117,98.25035858154297,26.157656967639923,0.35071590542793274
1.0,374.0,114.0,44.009626388549805,92.29541397094727,26.02251660823822,0.7960761189460754
1.0,378.0,114.0,44.54704427719116,86.8291015625,25.065817952156067,0.921092689037323
1.0,382.0,114.0,45.37796688079834,82.90556645393372,21.835781574249268,0.955430805683136
1.0,386.0,114.0,44.760448932647705,80.05901527404785,18.443506240844727,0.951443612575531
1.0,390.0,114.0,43.927342891693115,77.52168273925781,16.037832260131836,0.500726044178009
1.0,390.0,114.0,45.78638672828674,76.21773147583008,15.913334369659424,0.4769352376461029
1.0,394.0,114.0,46.873451590538025,71.40605640411377,14.89105224609375,0.9367597699165344
1.0,398.0,114.0,46.87756085395813,67.77370166778564,14.013354539871216,0.9658887982368469
1.0,402.0,114.0,46.281272411346436,64.03142100572586,12.666347801685333,0.9445817470550537
1.0,406.0,114.0,45.55591154098511,59.894521713256836,10.756624221801758,0.914764940738678
1.0,410.0,114.0,45.29070782661438,56.53177785873413,7.911824703216553,0.8378496170043945
1.0,414.0,114.0,44.96194410324097,52.138808250427246,4.711620807647705,0.5724573135375977
1.0,418.0,114.0,44.821194887161255,50.366004943847656,1.1930046081542969,0.20702379941940308
1.0,418.0,114.0,44.32467865943909,48.970622062683105,2.8099145889282227,0.15567508339881897
1.0,422.0,114.0,44.97207713127136,40.03126239776611,4.991145133972168,0.15959197282791138
1.0,426.0,114.0,46.080928444862366,35.74014377593994,4.934835195541382,0.18125587701797485
1.0,430.0,114.0,47.233023688197136,31.44565773010254,6.003223180770874,0.274544358253479
1.0,434.0,114.0,48.45059144496918,26.81030409038067,6.682245850563049,0.4759545624256134
1.0,438.0,114.0,49.33908271789551,21.644668102264404,7.444468080997467,0.5825451612472534
1.0,442.0,114.0,50.26148438453674,16.071836471557617,7.852473825216293,0.5885403156280518
1.0,446.0,114.0,51.21994376182556,10.89847469329834,6.789058685302734,0.37573620676994324
1.0,446.0,114.0,50.85492563247681,10.447500228881836,7.9040035009384155,0.3183921277523041
1.0,450.0,114.0,51.43903398513794,5.7979536056518555,7.20095157623291,0.7522693276405334
1.0,454.0,114.0,51.48101353645325,0.8717581331729889,7.750911712646484,0.8621111512184143
1.0,458.0,114.0,51.45880663394928,-3.1407275199890137,7.68912410736084,0.89546799659729
1.0,462.0,114.0,51.725974440574646,-7.0577850341796875,7.556352615356445,0.9139701128005981
1.0,466.0,114.0,51.624239683151245,-11.20749568939209,6.832182884216309,0.8874316215515137
1.0,470.0,114.0,51.49260759353638,-14.267915725708008,6.187387466430664,0.761403501033783
1.0,474.0,114.0,52.11571264266968,-17.060747146606445,6.554306983947754,0.26469385623931885
1.0,474.0,114.0,51.08045721054077,-19.496644973754883,6.954950451850891,0.4661067724227905
1.0,478.0,114.0,51.42291879653931,-22.69125461578369,7.245497345924377,0.6028631925582886
1.0,482.0,114.0,52.63347864151001,-27.043912887573242,8.251590371131897,0.48796334862709045
1.0,486.0,114.0,54.51251220703125,-31.42288589477539,10.270212769508362,0.3746108412742615
1.0,490.0,114.0,56.94960689544678,-42.040335059165955,21.621639251708984,0.13160745799541473
1.0,490.0,114.0,55.649702072143555,-34.94243240356445,13.50902807712555,0.2170419692993164
1.0,494.0,114.0,57.27590560913086,-45.71326780319214,23.390469551086426,0.2579299807548523
1.0,498.0,114.0,57.37077331542969,-48.96669578552246,24.946091651916504,0.25695285201072693
1.0,502.0,114.0,59.05610942840576,-52.21158313751221,23.98987627029419,0.1557130515575409
1.0,502.0,114.0,56.84284830093384,-52.84320640563965,26.668225049972534,0.0942242369055748
1.0,506.0,114.0,55.86047983169556,-55.98968315124512,26.12018609046936,0.1848214715719223
1.0,510.0,114.0,56.52335500717163,-60.76944541931152,25.13686442375183,0.1523888111114502
1.0,514.0,114.0,57.231289863586426,-64.3729989528656,26.003185510635376,0.14837564527988434
1.0,518.0,114.0,56.96150016784668,-66.16240829229355,26.73362898826599,0.16953513026237488
1.0,522.0,114.0,56.834280490875244,-68.80763304233551,28.612652003765106,0.1701669543981552
1.0,526.0,114.0,57.82949876785278,-72.71005344390869,30.63603413105011,0.1993822157382965
1.0,530.0,114.0,60.813669204711914,-77.70138359069824,33.277896881103516,0.25543904304504395
1.0,534.0,114.0,62.56786346435547,-81.70833492279053,36.50329256057739,0.25332748889923096
1.0,538.0,114.0,66.11472034454346,-86.56415939331055,35.86301040649414,0.27386078238487244
1.0,542.0,114.0,63.96383595466614,-92.9024715423584,35.7539963722229,0.28494980931282043
1.0,542.0,114.0,66.14908170700073,-91.19865226745605,36.0964469909668,0.14845193922519684
1.0,546.0,114.0,66.44087409973145,-94.77309226989746,35.2665159702301,0.49930113554000854
1.0,550.0,114.0,67.74944734573364,-97.90410995483398,34.03190180659294,0.5538361668586731
0.0,554.0,114.0,68.30163478851318,-101.34691333770752,32.13954567909241,0.5574409365653992
0.0,558.0,114.0,68.07193565368652,-105.03851127624512,30.03632378578186,0.6194198727607727
0.0,562.0,114.0,68.20107460021973,-109.47463703155518,26.5231876373291,0.6672989130020142
1.0,566.0,114.0,67.12208366394043,-112.5411057472229,22.1840181350708,0.478775292634964
1.0,570.0,114.0,64.48915147781372,-113.92880725860596,5.449038505554199,0.6297844052314758
1.0,574.0,114.0,64.17717027664185,-116.37948322296143,-4.19432258605957,0.3515930771827698
1.0,358.0,118.0,31.130234360694885,113.40658664703369,22.022281646728516,0.2896418571472168
1.0,362.0,118.0,32.46895098686218,110.70097541809082,21.916632652282715,0.25294962525367737
1.0,362.0,118.0,34.50778579711914,108.14619064331055,25.12672334909439,0.3744965195655823
1.0,366.0,118.0,37.97284698486328,101.3971152305603,25.355439014732838,0.8313501477241516
1.0,370.0,118.0,40.48465061187744,97.59009337425232,25.63989332318306,0.8048822283744812
1.0,374.0,118.0,38.418782234191895,91.9723391532898,25.976197004318237,0.3083311915397644
1.0,374.0,118.0,40.51944541931152,91.4875693321228,25.160802572965622,0.5694132447242737
1.0,378.0,118.0,38.72111415863037,86.00473484396935,24.0279620885849,0.8222963213920593
1.0,382.0,118.0,39.39950656890869,82.39411640167236,21.113436222076416,0.9410905838012695
1.0,386.0,118.0,39.52122974395752,79.3155083656311,17.988370418548584,0.9203062653541565
1.0,390.0,118.0,39.86778926849365,76.89559268951416,15.327187538146973,0.3673388659954071
1.0,390.0,118.0,40.64455795288086,75.95643043518066,16.074663162231445,0.5750298500061035
1.0,394.0,118.0,42.07941722869873,71.46158742904663,15.660907745361328,0.9325563311576843
1.0,398.0,118.0,42.02418375015259,67.12250447273254,14.63162088394165,0.9595407247543335
1.0,402.0,118.0,41.56547403335571,63.52721245586872,14.109123349189758,0.9423357248306274
1.0,406.0,118.0,41.6025824546814,58.87197923660278,12.44410103559494,0.9185566902160645
1.0,410.0,118.0,41.1933536529541,53.747395515441895,11.040067315101624,0.8637065291404724
1.0,414.0,118.0,41.59254312515259,48.9912748336792,9.211548328399658,0.701874315738678
1.0,418.0,118.0,42.658982276916504,43.521711349487305,10.222217917442322,0.371412456035614
1.0,418.0,118.0,41.928454875946045,45.26723098754883,7.672482490539551,0.23843318223953247
1.0,422.0,118.0,42.82816696166992,39.36605167388916,10.16688585281372,0.6223037242889404
1.0,426.0,118.0,44.07316493988037,34.368520736694336,9.844613552093506,0.6559816002845764
1.0,430.0,118.0,45.23513984680176,29.452341556549072,10.655940294265747,0.6764197945594788
1.0,434.0,118.0,45.76070773601532,24.84289538860321,11.406502485275269,0.707624077796936
1.0,438.0,118.0,45.964534282684326,19.695852756500244,11.207297325134277,0.6638839244842529
1.0,442.0,118.0,46.63867539167404,13.589862823486328,10.871599435806274,0.6373375654220581
1.0,446.0,118.0,47.28817415237427,9.077956676483154,11.207438468933105,0.24307706952095032
1.0,446.0,118.0,46.98237332701683,9.078857421875,11.55177354812622,0.4228344261646271
1.0,450.0,118.0,47.42014026641846,4.56465744972229,11.515460968017578,0.5906169414520264
1.0,454.0,118.0,47.5521445274353,-0.00844109058380127,11.65253734588623,0.674331545829773
1.0,458.0,118.0,48.134708404541016,-4.198613166809082,11.316601753234863,0.6504322290420532
1.0,462.0,118.0,48.17590379714966,-7.881651878356934,10.607815742492676,0.5476481914520264
1.0,462.0,118.0,46.67640495300293,-9.777016401290894,11.528093099594116,0.2903432846069336
